
Loading the model ...
  input file   : /home/rstudio/pomdp-solutions-library/2905e6b24dc.pomdpx
  loading time : 0.49s 

SARSOP initializing ...
  initialization time : 15.13s

-------------------------------------------------------------------------------
 Time   |#Trial |#Backup |LBound    |UBound    |Precision  |#Alphas |#Beliefs  
-------------------------------------------------------------------------------
 15.13   0       0        1.22669    1.91906    0.692377    50       1        
 15.18   4       50       1.67165    1.82859    0.156941    83       28       
 15.23   8       105      1.75467    1.82834    0.0736653   136      52       
 15.3    11      150      1.78299    1.82806    0.0450669   153      75       
 15.37   14      200      1.793      1.8278     0.034799    173      99       
 15.45   18      250      1.80402    1.82752    0.023509    196      118      
 15.54   22      301      1.81035    1.82746    0.0171056   218      137      
 15.63   26      350      1.81337    1.82736    0.0139889   231      158      
 15.74   29      401      1.81662    1.82725    0.0106232   244      175      
 15.85   32      450      1.8183     1.82722    0.00891395  257      191      
 15.97   35      500      1.81926    1.82713    0.0078737   269      210      
 16.11   38      550      1.82002    1.82705    0.00702375  291      233      
 16.28   42      607      1.821      1.82696    0.00595489  275      253      
 16.39   45      655      1.82163    1.82692    0.0052845   299      264      
 16.54   47      700      1.82191    1.82689    0.00498023  314      286      
 16.72   51      757      1.82242    1.82686    0.00443288  331      304      
 16.88   53      800      1.82255    1.82683    0.00427907  345      324      
 17.05   56      851      1.82289    1.82676    0.00387153  345      339      
 17.24   59      907      1.82304    1.82672    0.00368419  356      358      
 17.44   61      950      1.82309    1.82664    0.00355235  375      378      
 17.67   64      1000     1.8232     1.8266     0.00340378  373      396      
 17.89   67      1053     1.82329    1.82657    0.00327633  403      414      
 18.17   70      1107     1.82338    1.82651    0.0031306   428      434      
 18.39   72      1150     1.82341    1.82649    0.00307734  451      449      
 18.65   75      1203     1.8235     1.82642    0.00291866  456      468      
 18.98   77      1250     1.82357    1.8264     0.00282823  488      487      
 19.33   80      1305     1.82366    1.82633    0.00266712  466      509      
 19.63   82      1350     1.82369    1.82632    0.00262139  511      524      
 20.04   84      1400     1.82375    1.82629    0.0025397   492      546      
 20.51   86      1450     1.82376    1.82627    0.00251488  363      563      
 20.8    89      1505     1.82378    1.82626    0.00247842  404      579      
 21.11   91      1550     1.82379    1.82624    0.00245048  424      596      
 21.51   94      1600     1.82381    1.82622    0.00241173  372      616      
 21.76   96      1651     1.82382    1.82621    0.00239277  409      628      
 22.18   98      1700     1.82383    1.82617    0.0023468   378      649      
 22.57   101     1755     1.82384    1.82616    0.00231668  335      666      
 22.76   102     1801     1.82385    1.82615    0.00229851  351      675      
 23.09   104     1850     1.82385    1.82611    0.00225227  288      697      
 23.35   107     1905     1.82387    1.82608    0.00220557  315      712      
 23.58   109     1950     1.82387    1.82607    0.00219581  202      726      
 23.89   112     2007     1.82388    1.82604    0.00215443  151      748      
 24.06   114     2050     1.82389    1.82602    0.00213026  135      759      
 24.31   117     2107     1.82389    1.826      0.00210406  118      781      
 24.56   119     2150     1.8239     1.82599    0.00209351  101      799      
 24.82   122     2207     1.82391    1.82593    0.0020231   77       821      
 25      124     2250     1.82392    1.82591    0.00199471  73       834      
 25.25   127     2311     1.82392    1.82588    0.00195319  74       853      
 25.47   129     2351     1.82393    1.82586    0.00193122  72       869      
 25.76   131     2400     1.82393    1.82585    0.0019154   74       891      
 26.01   134     2459     1.82396    1.82581    0.00185114  78       909      
 26.2    136     2503     1.82396    1.82579    0.0018298   69       922      
 26.44   138     2550     1.82397    1.82579    0.00182114  69       938      
 26.76   141     2609     1.82397    1.82576    0.00178724  70       959      
 27.02   143     2653     1.82397    1.82575    0.00177459  73       976      
 27.35   145     2700     1.82398    1.82573    0.00175722  65       997      
 27.61   148     2750     1.82398    1.82571    0.00173573  72       1013     
 27.88   150     2803     1.82398    1.82569    0.00170646  75       1028     
 28.12   152     2850     1.82399    1.82567    0.00168096  84       1043     
 28.47   154     2900     1.82399    1.82566    0.00167329  81       1063     
 28.69   157     2955     1.82399    1.82566    0.00166634  86       1074     
 29      159     3000     1.82399    1.82565    0.00166268  83       1091     
 29.31   162     3057     1.82399    1.82562    0.00162276  80       1109     
 29.57   164     3100     1.82399    1.82561    0.0016152   81       1122     
 29.83   166     3150     1.824      1.8256     0.00160758  76       1137     
 30.11   168     3200     1.824      1.8256     0.00159928  80       1152     
 30.45   170     3250     1.824      1.82559    0.0015968   82       1170     
 30.82   173     3309     1.82401    1.82557    0.00155355  78       1189     
 31.02   175     3351     1.82402    1.82556    0.00154608  76       1198     
 31.37   177     3400     1.82402    1.82555    0.00153702  72       1216     
 31.8    180     3450     1.82402    1.82554    0.00151915  76       1238     
 32.11   182     3507     1.82402    1.82553    0.00150838  77       1254     
 32.46   184     3550     1.82402    1.82553    0.00150641  78       1270     
 32.73   187     3607     1.82402    1.82552    0.00150435  78       1281     
 33.03   189     3653     1.82402    1.8255     0.00147877  80       1296     
 33.42   191     3700     1.82402    1.82549    0.00146975  86       1316     
 33.81   193     3750     1.82402    1.82548    0.00146001  83       1335     
 34.18   196     3807     1.82402    1.82547    0.00144918  83       1351     
 34.5    198     3853     1.82403    1.82546    0.00143     81       1367     
 34.73   200     3900     1.82403    1.82545    0.00141393  83       1377     
 35.03   202     3967     1.82403    1.82543    0.00139974  87       1389     
 35.37   204     4009     1.82403    1.82543    0.00139189  82       1401     
 35.69   206     4053     1.82404    1.82541    0.00137568  83       1414     
 36.05   208     4100     1.82404    1.8254     0.00136385  84       1429     
 36.44   211     4150     1.82404    1.82537    0.00133512  88       1448     
 36.7    213     4207     1.82404    1.82536    0.00132471  83       1458     
 37.13   215     4253     1.82404    1.82535    0.00131014  80       1477     
 37.5    217     4301     1.82404    1.82535    0.00130896  81       1493     
 37.76   219     4350     1.82404    1.82532    0.00127938  87       1503     
 38.17   221     4400     1.82404    1.82532    0.00127487  88       1521     
 38.61   224     4459     1.82404    1.8253     0.00126217  91       1538     
 38.93   226     4503     1.82404    1.8253     0.00125518  91       1549     
 39.28   228     4550     1.82404    1.82528    0.00124144  84       1562     
 39.6    231     4600     1.82404    1.82528    0.00123652  85       1574     
