id,load_time_sec,init_time_sec,run_time_sec,final_precision,end_condition,n_states,n_obs,n_actions,discount,date,r,sigma_m,sigma_g,K,C,sigma_g.1,model,precision,timeout,timeInterval,max_state,max_obs,max_action,min_state,min_obs,min_action
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,1,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,1,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,1,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ad5fbebb01,4.68,1534.6,20541,0.143736,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:06:42,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,1,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a55fbebb01,4.66,1024.07,20717.6,0.171501,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:08:40,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,1,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1ab5fbebb01,4.83,1546.53,20690.8,0.134105,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:09:10,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,1,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
19f5fbebb01,4.53,970.83,20929.3,0.0108759,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:23,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.2,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.4,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.6,0.4,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.2,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.4,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,1,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1b05fbebb01,4.76,1572.31,20965.1,0.334528,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:36,0.25,0.6,0.6,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a85fbebb01,4.56,1458.69,20966.9,0.010242,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:51,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a85fbebb01,4.56,1458.69,20966.9,0.010242,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:51,1,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a85fbebb01,4.56,1458.69,20966.9,0.010242,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:51,0.25,0.2,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a85fbebb01,4.56,1458.69,20966.9,0.010242,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:51,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a85fbebb01,4.56,1458.69,20966.9,0.010242,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:51,1,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a85fbebb01,4.56,1458.69,20966.9,0.010242,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:51,0.25,0.4,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
1a85fbebb01,4.56,1458.69,20966.9,0.010242,  Preset timeout reached,100,100,100,0.95,2016-10-05 04:13:51,0.25,0.6,0.2,1,NA,0.01720091,ricker,1e-07,20000,1000,1,1,1,0,0,0
